Time(h.m.s),Dust(mg/m3),CO(ppm),CO2,temp(C)
13.18.57,0.36184,6.9479,344.1556,24.8145
13.18.57,0.36239,6.9479,344.1556,24.8145
13.18.58,0.36184,6.9479,344.1556,24.8145
13.18.58,0.36239,6.9479,344.1556,24.8145
13.18.58,0.36239,6.9479,344.1556,24.8145
13.18.59,0.36184,6.9479,344.1556,24.8145
13.18.59,0.36239,6.9479,344.1556,24.8145
13.18.59,0.36239,6.9479,344.1556,24.8145
13.19.0,0.36239,6.9479,344.1556,24.8145
13.19.0,0.36239,6.9479,344.1556,24.8145
13.19.0,0.36184,6.9479,344.1556,24.8145
13.19.0,0.36239,6.9479,344.1556,24.8145
13.19.1,0.36184,6.9479,344.1556,24.8145
13.19.1,0.36239,6.9479,344.1556,24.8145
13.19.1,0.36239,6.9479,344.1556,24.8145
13.19.2,0.36184,6.9479,344.1556,24.8145
13.19.2,0.36184,6.9479,344.1556,24.8145
13.19.2,0.36074,6.9479,344.1556,24.8145
13.19.3,0.36184,6.9479,344.1556,24.8145
13.19.3,0.36184,6.9479,344.1556,24.8145
13.19.3,0.36184,6.9479,344.1556,24.8145
,0.36140025,6.9602615,344.1556,24.849942
